"","time_horizon","houses_per_ha","house_price","agric_land_price","fire_fight_cost_per_ha","salvage_logging_cost_per_ha","output_1"
"133",36,3.71315554510802,65235.7867958566,543.182568626359,9.11432585213009,70.8769592122712,16751213.6310146
"134",36,6.52388360328041,22784.8978541787,10.1127903052558,35.6538148620576,54.8647948793849,13045970.3855997
"135",36,17.8782133921515,47002.8281275383,102.776168759186,8892.97262060574,15.6991022055599,-2346741.63210414
"136",36,18.244997336017,66964.7710455461,37.1236617493053,432.663043561106,76.1171442402895,18062396.8874978
"137",36,14.8332053869264,286677.392828508,24.8130850151299,359.503418248177,58.0008104473918,13538032.8417096
"138",36,7.49760808593128,122310.7639175,259.271756289389,31407.9155708087,64.8920811304953,10492742.4384085
"139",36,9.13498046537861,258087.989949102,33.1212529901955,1010.08548750836,389.801989219326,92657033.5867337
"140",36,1.38219261085615,278513.421937058,7215.27608037293,91590.8016049573,20.3602522387736,4841108.99328109
"141",36,12.5081414410844,343138.6397916,15.9748910484703,295678.42792323,42.8819623487888,9327550.77500001
"142",36,6.28083115627523,650924.29569177,3365.00601747182,280444.721478731,109.471768083142,25002099.6022851
"143",36,9.0992154561216,257720.552599728,465.177720214258,194.277038183383,414.637842924515,98030416.8192221
"144",36,5.64794991416857,61692.2029444737,613.748892847037,195557.023945247,62.7373067850551,14752259.2089067
"145",36,20.7117006482091,181849.094127298,1138.82517411825,1812520.8996808,50.0755091046357,-16826943.5622025
"146",36,10.8509347278858,335025.764448805,196.344096601512,839.435410406983,118.472421261598,16196936.7482342
"147",36,5.7605056312168,224087.427710134,822.528016920662,690173.277883369,65.1851478025242,14114863.1157267
"148",36,18.3480166194495,787129.844990585,10036.9623039177,11887.4805208976,23.9539333905368,4135553.89000853
"149",36,4.34244948779233,279705.166564692,81.6339610931426,315.926087725436,33.9705349115173,-20898573.5383264
"150",36,12.9548028394347,370550.424997514,21.2905124598119,127418695.163217,48.5338986666893,-136836703.151709
"151",36,19.469986354257,732506.124401269,1904.75929840479,4238.78020065436,150.958537288569,8566254.8515334
"152",36,10.3233432856156,68907.1158649671,207.674433151915,103387.970216879,61.1099441444683,14239849.3158477
"153",36,0.486474616988562,84526.8897426381,70.5065634465347,5.52172097214145,123.003898413187,29240275.7344035
"154",36,5.84075032509863,54716.7810921494,28.9652770529681,4188.13669954527,18.930567330796,3216442.33483735
"155",36,14.2481564290822,374687.368020811,15.9007257214096,113622.041787661,64.1173701618958,15244480.3702247
"156",36,12.7555782402633,85829.1732251963,2308.84395532945,1976.82068523371,103.674323377931,19647970.507782
"157",36,2.59455091110431,195717.348407832,88.0635373662121,1103.26866009359,14.8013292581806,3499280.57424861
"158",36,0.305279823555611,58611.6035994027,2263.97725380909,22656.900494136,55.1794301436109,12777922.6222027
"159",36,8.50362049695104,76465.0577081973,220.456654067317,2442.43313945418,7.82183076502034,1789451.05977606
"160",36,15.99115870432,208553.316884382,6.41023075002689,37569.2705880636,37.7949874358108,-28058164.1454238
"161",36,2.55495605352335,60506.5186193006,148.840626466407,85.1270966123218,20.5162333957905,4081774.37184998
"162",36,9.5969375539571,257926.238408501,472.101456074253,10838590.8700367,126.213919110163,25254414.9282049
"163",36,2.49053466331679,474998.524473341,921.030079401726,54316.1666874486,68.5800850310088,12424574.9963136
"164",36,7.2355068591889,86104.1740258351,599.874937668561,95147.7656324531,75.538500562487,17944000.0461496
"165",36,20.9357224516571,119012.8776834,4684.04992845557,541.947832827569,50.5615835606329,9226011.75556691
"166",36,7.3858805942582,487113.382196693,193.315625774375,18505.4068377377,141.027783161615,29861042.5550625
"167",36,0.981811434892006,224018.581811349,926.486448544429,709.051982027788,71.6630606124478,17036201.0433966
"168",36,10.1589530522469,580284.204059546,14.5997834722325,710864.401072725,288.035144828886,66901994.9620317
"169",36,13.2528868312482,144754.936385403,13.3151055042824,900523.807069983,32.4574282374196,7717839.72970998
"170",36,2.21907992679626,17869.0943525016,96.7682415581678,280883.044749029,23.171119048745,-2135153.31133772
"171",36,19.9595859641209,311448.842533908,108.720249051773,54973.8804956954,31.6635505474954,-12150316.6317961
"172",36,14.2982530935202,59824.323928945,775.004308455108,42.7965647338712,56.1778011779233,12320701.7576071
"173",36,16.0699384308653,437640.898904864,7095.50583882225,1419.63881213579,33.3467700669829,7929235.55118377
"174",36,18.2027225768194,127215.172161364,37.8948721147159,8441728.65278719,100.495064340788,23776207.3840002
"175",36,19.1680663194973,268564.849003552,15101.6023280294,120.904662188164,96.1504542940523,21887805.6681134
"176",36,16.7232852839865,402874.436692028,866.521759349552,711.307444314256,22.7490196287444,5409311.32510823
"177",36,4.55108815610874,437977.96459569,2409.07917358672,77422.8247697937,37.2327990009668,7100493.46322109
"178",36,15.8113950681407,206774.460780601,563.263592996437,25.7306616508375,40.9935681598204,9716866.51777613
"179",36,1.71591902361251,32462.1955307568,272.69425782811,9391.95816606992,56.9922982059774,13427156.7453458
"180",36,17.5383104008622,217630.700523137,7.18808101390839,174541.937540957,39.2355221833527,4447637.73154473
"181",36,14.1473461586516,329602.38546813,28.0775698829635,1468224.81516004,100.141404796258,23792900.45231
"182",36,3.23544852482155,140495.770332351,7748.92458873814,208042.807513632,47.4235725543322,10661706.0670746
"183",36,14.3595081947744,101779.797840872,621.381591628635,1221490.13655719,7.58004241777178,-468775.537234872
"184",36,19.1549779050518,129522.715025828,74.5889497110931,57.0434195460187,17.2082516487768,4058561.91159743
"185",36,3.28099567960016,378127.775092512,745.233890742039,0.840256290107736,18.9966891778814,4517092.36838074
"186",36,4.47295061189216,15182.7871038442,601.321536850634,114.790291506077,53.0759163548151,12620603.274948
"187",36,18.7983716622926,68415.7931435813,13.3066538835506,24717.4810818093,49.0764624364875,7406710.0803178
"188",36,7.39554056022316,1424371.38141019,10906.0925920255,1282.88258443713,16.2368428273844,-36282007.6421163
"189",36,9.66991832575295,469414.617890451,120.466733460521,153327.647374349,159.024459151383,4218697.3102843
"190",36,3.83567743126769,586374.082043575,872.028459156577,50.4464528790318,63.885248784889,15190660.076009
"191",36,15.944641261478,188084.834950959,41.2172763405766,165.824892560194,44.9528532399829,10569796.5310576
"192",36,13.1766105155461,218958.813349328,299.242655260776,104.266471414809,165.315957450336,34503387.8700337
"193",36,19.1762808411615,375934.504929861,5525.21321615175,2680.61978067413,51.5125768693793,11432937.4830796
"194",36,11.4496630369686,35696.1570370315,715.507344405528,2000.0365951831,25.0319949615667,3836862.51036276
"195",36,18.0295505102025,2009394.97440057,332.63717730551,4785.00256696592,154.426086577281,36379287.3549673
"196",36,8.97785183293745,161564.898181162,118.99980417386,44.3484856094525,285.324341443692,66071380.9237445
"197",36,1.06976456001867,948474.246211511,86.6323139011708,1990.35648155036,37.2249587718302,7818885.45532894
"198",36,15.7669995972887,133969.97360013,146.868269556622,512.7479122449,5.83377470185943,889762.069344206
"199",36,3.07058192354161,138876.724285532,1329.78958334724,16363.3509070782,21.9935126206676,2059640.14179248
"200",36,4.10977841990534,27662.5725714093,549.652354202093,6487.02669413157,237.148716263069,55920522.2211429
"201",36,8.70198233074043,19105.4441875061,6379.63858784567,587858.357083265,111.336571119152,26463938.3206136
"202",36,11.5765043412568,119594.965267975,123.765128565424,9164.52076073256,334.881001686022,79600986.0260876
"203",36,8.69734696741216,229189.297449953,1734.83756622125,7188.71989738411,53.5236841720127,-34986076.0735689
"204",36,16.6737211040221,10445.8516059523,1444.3509561433,28.1637501877234,113.220426908031,26230673.2455485
"205",36,3.869037822471,193788.827664394,401.889898866331,72547.936637964,336.532021586584,75230164.3577261
"206",36,2.57081978525966,151192.739155193,48.7858411604452,4845.91936849177,59.0944253657328,14051701.7452352
"207",36,5.61330767897889,1158476.58178038,301.662193183176,698.142859396041,27.1698406283882,6453601.53965145
"208",36,18.9257845311891,10187.7854932807,5000.39418798034,101531.96031049,27.2654459343388,6210153.98522366
"209",36,18.0481951699126,106623.863808271,39.1075446141585,121277.441520206,27.0311174178699,6421186.83547525
"210",36,3.71695256631356,110046.425628761,6892.87986119751,2898.06534299422,21.4973909551688,3950652.11420021
"211",36,16.5783446949208,27144.6694378427,442.241575702078,674.64208993205,29.8110673259759,7085723.70444516
"212",36,3.9730134913465,30021.1391975555,2391.21492808166,2191.99969478826,142.060240206753,33779616.4145278
"213",36,20.0987288782373,187949.66999897,20.1783397313138,21851.1146261319,39.3835746175673,-32368739.6068786
"214",36,17.9139555985806,41468.510396423,46.9785461661748,11834.7726592948,20.9562028153462,3000256.6249762
"215",36,0.213709846814163,118301.63311248,19.2836257919065,340.976865989864,97.9981342513225,23294585.0003797
"216",36,3.39915578283835,109444.038078693,85.6808282628122,67768.4636998887,61.6259181291164,14647757.3143666
"217",36,4.1840865196893,1620176.83925405,381.328285679219,341.346991006929,16.2519170555405,-3011275.51726663
"218",36,7.90184164054226,26326.8525502552,3.94274550581222,1082979.27821395,27.427381202806,4721842.49767864
"219",36,2.03177961050533,96490.4537964168,127.843798040655,5390.88273869093,23.5704006138849,5186219.6001921
"220",36,12.6646329520037,529383.818426926,243.929390621976,20835.4145789924,32.736280084626,-310991.938823909
"221",36,17.5436898147222,173574.427898286,4.23107799283456,5900.27858423245,206.301093664298,49055099.2558715
"222",36,20.3091453252826,75335.2801541316,724.642931212633,30434.2535005857,37.3036513169839,8865344.43053743
"223",36,3.86800908208825,130461.945375927,470.60661648478,1.05946163590494,35.382110979096,8232989.03134492
"224",36,9.13142352106515,19585.5929330729,1354.11797098897,2990.52012867745,27.0623904727308,6429492.47093881
"225",36,16.5551334550604,147275.682438926,91.7895412114468,33701.6001178733,31.7081974687359,6587936.01780372
"226",36,2.27875593951903,63665.7934244423,62.2854495972589,2882.76134635647,34.4297876027943,8186850.66288325
"227",36,8.01380586118903,653309.315257725,53.3705051567494,1214.39805315791,44.8554308374157,-27276064.8740976
"228",36,6.48206506122369,118492.956387836,68.9256650157689,467.173457005112,25.1374616454365,5976464.66148293
"229",36,5.38910488842521,19928.4615683596,285.797794586661,1137.45089030286,73.8123195027978,17334282.9592861
"230",36,2.94922954118811,1515445.64321634,27.5498590701282,17508.0488199557,12.7585721945316,3033703.42621341
"231",36,2.51212484887801,101555.893204273,685.881798797548,21536.1975478091,9.01004417195361,2142037.58668143
"232",36,18.95231030758,80406.016790734,9.12702596505797,3613.21037551441,62.5232844185688,14864790.8582391
"233",36,16.3157681854209,51331.078842052,182.51565570379,3392.47165115917,20.3416434380295,4056615.65622768
"234",36,17.0857867487473,92393.7222138977,3774.39726515178,4346.72419772421,58.5797978601922,13319835.2115152
"235",36,7.22153222933412,421571.969260731,95.529124215165,6216.21996696594,26.6453229295739,-11440389.4981805
"236",36,0.254006020305678,36497.8801321863,67.5938357466637,2225.58715050598,23.4129481370288,5509586.66276413
"237",36,15.3685332943918,62832.1025320496,2032.33995709886,1619.21816270846,21.565185778535,5117074.27500904
"238",36,15.1226612188388,369791.229686161,1099.16643944875,1487.38058729772,21.0599977479157,-10758746.1557089
"239",36,13.428459734912,13456.1150497526,344.227045793117,1172162.65630007,128.35064710649,30519730.2715695
"240",36,14.458277894347,42494.0538233866,4021.41902321858,229.736070853836,27.2259230011857,6469941.56032773
"241",36,4.81552006446291,275599.827430525,32.8199257801474,18164.6202477611,61.696284480354,13303922.1821949
"242",36,18.9136343465419,56466.1860424378,6132.38862198466,79841.6576746978,150.444505843981,35738508.5902507
"243",36,15.5596267438261,80699.1034346315,242.338603958711,3858.2914432707,27.3883378832362,6333250.36097342
"244",36,19.249518083944,13550.9225596787,134.938731511228,59.102073638306,47.2857161999632,11243783.298025
"245",36,20.3661640932318,14150.6305284682,3.65789537287219,50136.2881647587,72.526914102327,15377653.777916
"246",36,3.47426970419474,205219.64269511,829.011943502926,867.995006383267,38.432197288544,9124036.06915316
"247",36,8.50593419566285,69049.5399434639,1215.89338678686,170258.535729546,14.1117475790625,1904251.96996171
"248",36,5.84626724205445,170452.831622033,2226.70491729949,128.540312691602,17.8502938836012,4244514.28081822
"249",36,7.63703853660263,158307.259108794,3407.51017923502,192723.127680722,70.6725155035753,13959320.2105755
"250",36,11.4824977757875,375950.903705928,1830.97363530214,8.72566667896746,38.0865266595848,8606670.74875478
"251",36,7.4308347197948,53319.2811412648,2455.55844824797,30967.4395654137,314.682520741079,74312283.5325195
"252",36,18.2309503950179,228740.243958783,5.74621998694588,88167.2309626846,98.9850127931943,23523770.5435408
"253",36,6.51145022755954,20745.1337100945,13.8032944799144,2145010.36787172,48.1819828861567,11431488.7895932
"254",36,0.245618477440439,48703.5534111759,209.474116734837,553166.19149002,21.4429678949015,2265460.3142818
"255",36,17.2175435904181,108198.391025349,100721.844678005,1069027.623062,51.2422172132494,6664794.78395391
"256",36,12.6814894631971,51881.06305428,246.111111987783,455.617950269118,65.877233416527,15567505.6945246
"257",36,20.7134415901033,530082.772510714,72.8984498245156,1910.02153024072,128.911295114267,26018632.0159795
"258",36,0.979786455212161,635558.665696395,2066.07346502241,463876.524745662,119.895330335424,26303434.015979
"259",36,5.81692771057133,353978.283311479,25.3918646694451,238700.071763402,22.0485216254865,4807497.39036077
"260",36,8.56688038331922,6002.17742418098,866.533831345738,103.550966964634,16.9556079932176,3882094.95657918
"261",36,16.0100397475064,1219441.26766275,128.094532651867,2678.32813034053,112.82932886615,-12229714.7885631
"262",36,19.9983354917727,163457.62042141,227.041080892899,1848014.31648738,32.199435649722,-282621.711290054
"263",36,16.7342535707168,46261.3002752084,128.644952699673,268515.389050503,24.0762483432729,3559037.20375893
"264",36,1.6733455356909,17393.2219280597,129.225246253465,618.226500170617,84.8339466284766,20036541.4437667
"265",36,12.5505058203591,35376.4174727446,164.459577721476,415854.603238521,54.3544153923142,12831790.9618
"266",36,19.188530480396,309536.121796399,3.86620739811467,138656130.17078,124.608008163719,9050331.74861352
"267",36,9.14701917602215,101318.360814546,155.083014209613,48.7006794807453,166.29204608692,38601596.464385
"268",36,4.23596071954817,88324.893069017,826.808252656916,182553.317619281,28.1693881578661,6698222.44774993
"269",36,0.882580973184667,168534.93487049,2326.46710319332,11.001394101266,23.7718216024772,5520286.01957788
"270",36,14.4363355544861,75700.3931368689,148.882780067829,731.400203109527,39.1574668311409,3272901.55435755
"271",36,10.0707626093412,111185.947751416,2017.18133153744,3296.32657627113,55.6253751906662,3731269.25391798
